prompt_key,prompt_raw,num_models_covered,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,ChatGPT GPT-5.5::input_tokens,ChatGPT GPT-5.5::output_tokens,ChatGPT GPT-5.5::quality,ChatGPT GPT-5.5::row_ok,DeepSeek V4 Flash::input_tokens,DeepSeek V4 Flash::output_tokens,DeepSeek V4 Flash::quality,DeepSeek V4 Flash::row_ok,Groq-llama-3.3-70b-versatile::input_tokens,Groq-llama-3.3-70b-versatile::output_tokens,Groq-llama-3.3-70b-versatile::quality,Groq-llama-3.3-70b-versatile::row_ok,Perplexity::input_tokens,Perplexity::output_tokens,Perplexity::quality,Perplexity::row_ok,claude-opus-4-8::input_tokens,claude-opus-4-8::output_tokens,claude-opus-4-8::quality,claude-opus-4-8::row_ok,deepseek-reasoner::input_tokens,deepseek-reasoner::output_tokens,deepseek-reasoner::quality,deepseek-reasoner::row_ok,gemini-1.5-flash::input_tokens,gemini-1.5-flash::output_tokens,gemini-1.5-flash::quality,gemini-1.5-flash::row_ok,gemini-1.5-pro::input_tokens,gemini-1.5-pro::output_tokens,gemini-1.5-pro::quality,gemini-1.5-pro::row_ok,gemini-2.0-flash::input_tokens,gemini-2.0-flash::output_tokens,gemini-2.0-flash::quality,gemini-2.0-flash::row_ok,gemini-2.0-pro::input_tokens,gemini-2.0-pro::output_tokens,gemini-2.0-pro::quality,gemini-2.0-pro::row_ok,gemini-2.5-flash::input_tokens,gemini-2.5-flash::output_tokens,gemini-2.5-flash::quality,gemini-2.5-flash::row_ok,gemini-2.5-pro::input_tokens,gemini-2.5-pro::output_tokens,gemini-2.5-pro::quality,gemini-2.5-pro::row_ok,gemini-3.1-pro::input_tokens,gemini-3.1-pro::output_tokens,gemini-3.1-pro::quality,gemini-3.1-pro::row_ok,gemini-3.5-flash::input_tokens,gemini-3.5-flash::output_tokens,gemini-3.5-flash::quality,gemini-3.5-flash::row_ok,gemini-3.5-pro::input_tokens,gemini-3.5-pro::output_tokens,gemini-3.5-pro::quality,gemini-3.5-pro::row_ok,gemini-3.6-flash::input_tokens,gemini-3.6-flash::output_tokens,gemini-3.6-flash::quality,gemini-3.6-flash::row_ok,llama3::input_tokens,llama3::output_tokens,llama3::quality,llama3::row_ok,opencode/big-pickle::input_tokens,opencode/big-pickle::output_tokens,opencode/big-pickle::quality,opencode/big-pickle::row_ok
"explain what cloud computing actually means, i keep telling people ""it's just someone else's computer"" but i feel like thats not the full picture","explain what cloud computing actually means, i keep telling people ""it's just someone else's computer"" but i feel like thats not the full picture",1,145,24,1,1,23,4.96,0,0.44,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,36,124,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"explain what makes a good explanation, then provide a good explanation...","Explain what makes a good explanation, then provide a good explanation...",1,73,11,1,1,8,5.36,0,0.296,False,False,False,False,False,True,False,False,False,,,,,14,400,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"exposure to vertex ai, gemini api, prompt engineering, rag, vector search, langchain, mlops, and more","Exposure to Vertex AI, Gemini API, Prompt Engineering, RAG, Vector Search, LangChain, MLOps, and more",1,101,15,1,1,15,5.33,0,0.302,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,25,60,Good,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for each project!,for each project!,1,17,3,1,1,3,4.67,0,0.034,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,4,36,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"for this gimme the acheivements what i have mentiorned in resume so will add in google form sac technical head also add at alst""","for this gimme the acheivements what i have mentiorned in resume so will add in google form Sac technical head also add at alst""",1,128,24,1,1,22,4.33,0,0.256,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,32,63,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"functional problems, academic issue, academic performace, clinical implications - this sheet will track per student - ocuupational t concern area","functional problems, academic issue, academic performace, clinical implications - this sheet will track per student - OCUUPATIONAL T CONCERN AREA",1,145,18,1,1,17,6.72,0,0.29,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,36,108,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemini for google cloud (optional),Gemini for Google Cloud (Optional),1,34,5,1,1,5,5.6,1,0.068,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,8,49,Good,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"generate a sql database schema for a college management system with students, faculty, courses, and attendance tables.","Generate a SQL database schema for a college management system with students, faculty, courses, and attendance tables.",1,118,17,1,1,16,5.76,0,0.236,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,29,1,Bad,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generate five interview questions for a frontend developer role.,Generate five interview questions for a Frontend Developer role.,1,64,9,1,1,9,6.11,0,0.128,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,16,87,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generative ai for developers,Generative AI for Developers,1,28,4,1,1,4,6.25,0,0.056,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,7,67,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generative ai leader,Generative AI Leader,1,20,3,1,1,3,6.0,0,0.04,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,5,50,Good,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give a fun name to this project,give a fun name to this project,1,31,7,1,1,7,3.57,0,0.062,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,7,31,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give me 10 top rated books in world from different genre,give me 10 top rated books in world from different genre,1,56,11,1,1,11,4.18,0,0.112,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,14,127,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give me 20 sql interview questions with answers suitable for beginners.,Give me 20 SQL interview questions with answers suitable for beginners.,1,71,11,1,1,11,5.45,0,0.142,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,17,183,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give me a essay on terrorism which is neat and which is of two or three paragraph using simple words,give me a essay on terrorism which is neat and which is of two or three paragraph using simple words,1,100,20,1,1,18,4.05,0,0.2,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,25,94,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give me a workflow for the below project (simiilar to the agentic one),give me a workflow for the below project (simiilar to the agentic one),1,70,13,1,1,12,4.31,1,0.14,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,17,60,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give me medium level questions in python,give me medium level questions in python,1,40,7,1,1,7,4.86,0,0.08,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,10,121,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
give me the answer for above puzzle,Give me the answer for above puzzle,1,35,7,1,1,7,4.14,0,0.07,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,8,22,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
given @trial2/test_prompt_answers/ please help me develeop a,given @trial2/test_prompt_answers/ please help me develeop a,1,60,10,1,1,10,4.9,0,0.12,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,15,81,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"given a string s, check if it can be constructed by taking a substring of it and appending multiple copies of the substring together.","Given a string s, check if it can be constructed by taking a substring of it and appending multiple copies of the substring together.",1,133,24,1,1,20,4.5,0,0.266,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,33,2,Bad,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gowth/progress dashboard,gowth/progress dashboard,1,24,3,1,1,3,7.33,0,0.048,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,6,66,Good,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"great, so what i am trying to aim at is a ""a machine","great, so what i am trying to aim at is a ""a machine",1,52,13,1,1,12,2.92,0,0.104,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,13,187,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guided learning and support from certified l4g experts,Guided learning and support from certified L4G experts,1,54,8,1,1,8,5.88,0,0.108,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,13,47,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hands-on learning using google cloud generative ai tools,Hands-on learning using Google Cloud Generative AI tools,1,56,9,1,1,9,5.33,0,0.112,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,14,60,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
help me fix my code,Help me fix my code,1,19,5,1,1,5,3.0,0,0.038,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,4,28,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
help me out,Help me out,1,11,3,1,1,3,3.0,0,0.022,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,2,12,Bad,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
help me solve this,Help me solve this,1,18,4,1,1,4,3.75,0,0.036,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,4,20,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
help me understand this question. as if i am 15 year old kid,Help me understand this question. As if I am 15 year old kid,1,60,13,1,2,13,3.62,0,0.12,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,15,22,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
helps merchents market in sales,helps merchents market in sales,1,31,5,1,1,5,5.4,0,0.062,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,7,62,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey chatgpt i wold like u to help me in finding the burining industraila problme statemnets whoch will also come under sdg goals and asloooo those need to be hel in detection methods using ai and ml o,hey chatgpt i wold like u to help me in finding the burining industraila problme statemnets whoch will also come under sdg goals and asloooo those need to be hel in detection methods using AI and ml o,1,200,38,1,1,35,4.29,0,0.4,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,80,178,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey currently i have access to a black board to tell a topic or subject which helps me later to learn now which looks and feels super cool to learn through black board,Hey currently I have access to a black board to tell a topic or subject which helps me later to learn now which looks and feels super cool to learn through black board,1,167,33,1,1,25,4.09,0,0.334,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,41,85,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey discribe the best ui for it 1st lets take a colour pallate and make a clean professional ui,hey discribe the best ui for it 1st lets take a colour pallate and make a clean professional ui,1,95,19,1,1,17,4.05,0,0.19,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,23,123,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey do you have any idea about begin infinity auto suggest page check in github,Hey do you have any idea about begin infinity  auto suggest page check in GitHub,1,80,15,1,1,15,4.33,0,0.16,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,20,72,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"hey explain the concepts of daa algorithm,performance analysis space complexity daa means daata analysis of algorithms","Hey explain the concepts of daa algorithm,performance analysis space complexity daa means daata analysis of algorithms",1,118,17,1,1,14,6.0,0,0.386,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,29,103,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey for the rearrange sequence 3 pattern if you got 1 1 2 3 3 4 these have the adj elements just 1 greater so the rearranged max len sequence would ve 5,Hey for the rearrange sequence 3 pattern if you got 1 1 2 3 3 4 these have the adj elements just 1 greater so the rearranged max len sequence would ve 5,1,152,33,1,1,26,3.64,0,0.304,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,38,134,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey gemini suggest me a song which explains my life now which is a very hectic the busy though i like it but it's so he take i don't know what i feel suggest me a good english song for it please,hey Gemini suggest me a song which explains my life now which is a very hectic the busy though I like it but it's so he take I don't know what I feel suggest me a good English song for it please,1,194,42,1,1,33,3.64,0,0.388,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,48,115,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey generate the vague prompts you have seen,hey generate the vague prompts you have seen,1,44,8,1,1,8,4.62,0,0.088,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,11,59,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey give each and every possible building function which can be used to solve substrings and subarray problems in cpp not just built in how to use them what they will return and common patterns used t,Hey give each and every possible building function which can be used to solve substrings and subarray problems in cpp not just built in how to use them what they will return and common patterns used t,1,200,37,1,1,32,4.43,0,0.55,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,64,162,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey i need you to write or ddrft mil to the swiggy suppprt regrding receiving worng order nd the items we hve received re shirvd multi grin t penuts pcket nd kinder joy bueno where we hve ordered pils,hey i need you to write or ddrft mil to the swiggy suppprt regrding receiving worng order nd the items we hve received re shirvd multi grin t penuts pcket nd kinder joy bueno where we hve ordered pils,1,200,39,1,1,34,4.15,0,0.4,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,75,14,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"hey i wnat to know what alla re the existing slutions fr skin disease detection using cnn,i mean the projects for cnn models focusing on some specific diseases","hey i wnat to know what alla re the existing slutions fr skin disease detection using cnn,i mean the projects for cnn models focusing on some specific diseases",1,159,29,1,1,26,4.52,0,0.318,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,39,129,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"hey o want to draw my vision board personal ,academic,hobbies,interest's,long term goals,etc to motivate myself how should i have few charts white and colour pencils sketches and etc help me in design","Hey o want to draw my vision board personal ,academic,hobbies,interest's,long term goals,etc to motivate myself how should I have few charts white and colour pencils sketches and etc help me in design",1,200,36,1,1,33,4.56,0,0.55,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,104,152,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"hey so my coach is kind of reluctant abt this whole thing, its not like a tournament kinda deal so he thinks we need more time to discuss it first. can u help me write this properly in english, like s","hey so my coach is kind of reluctant abt this whole thing, its not like a tournament kinda deal so he thinks we need more time to discuss it first. can u help me write this properly in english, like s",1,200,41,1,2,38,3.83,0,0.4,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,65,83,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey suggest any page or website or video to learn graph theory let's select a single topic in it today and dive deeper into it,Hey suggest any page or website or video to learn graph theory let's select a single topic in it today and dive deeper into it,1,126,25,1,1,23,4.08,0,0.252,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,31,86,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"hey when i am trying to connect my laptop to my tv i have hdmi line it is showing source is detected at hdmi1 and when i have went to hdmi1 its showing no signal why ,by the way the device is on","hey when i am trying to connect my laptop to my tv i have hdmi line it is showing source is detected at hdmi1 and when i have went to hdmi1 its showing no signal why ,by the way the device is on",1,194,43,1,1,31,3.51,0,0.538,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,48,129,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyyyyy explain the working of a p-n junction diode with a neat diagram and simple language.,Heyyyyy explain the working of a p-n junction diode with a neat diagram and simple language.,1,92,17,1,1,16,4.41,0,0.334,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,23,165,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how do i improve my home's wi-fi security?,How do I improve my home's Wi-Fi security?,1,42,9,1,1,9,3.67,0,0.234,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,10,94,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how do transformers work?,How do transformers work?,1,25,4,1,1,4,5.25,0,0.2,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,6,62,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how many r's are there in strawberry,how many r's are there in strawberry,1,36,7,1,1,7,4.29,0,0.222,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,9,13,Good,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how should i eat my avocado means in what way how to cut it how to eat easily,how should I eat my avocado means in what way how to cut it how to eat easily,1,77,18,1,1,14,3.33,0,0.304,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,19,106,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how should i make my bangs look straight without using heat,how should I make my Bangs look straight without using heat,1,59,11,1,1,11,4.45,0,0.268,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,14,97,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to build it sing llm gimme structured prompt,how to build it sing llm gimme structured prompt,1,48,9,1,1,9,4.44,0,0.246,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,12,98,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to change username in github ?,How to change username in GitHub ?,1,34,6,1,1,6,4.5,0,0.218,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,8,91,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to convert to lower or upper other thing and how to check if it is lower upper or other thing,How to convert to lower or upper other thing and how to check if it is lower upper or other thing,1,97,21,1,1,13,3.67,0,0.344,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,24,78,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to cure fever at the earliest?,How to cure fever at the earliest?,1,34,7,1,1,7,3.86,0,0.218,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,8,104,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to deploy a nydus project which is in gitlab and currently using docker in a server which is provided by my college?,How to deploy a Nydus project which is in GitLab and currently using Docker in a server which is provided by my college?,1,120,23,1,1,19,4.22,0,0.39,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,30,133,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to find time complexity of a statement using step count table,How to find time complexity of a statement using step count table,1,65,12,1,1,12,4.5,0,0.28,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,16,87,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how to use hashmat in cop to find the string compression,How to use Hashmat in cop to find the string compression,1,56,11,1,1,10,4.18,0,0.262,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,14,49,Average,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how working at opentext would add value to my career as a software engineer/ai engineer.,How working at OpenText would add value to my career as a Software Engineer/AI Engineer.,1,88,16,1,1,15,4.5,0,0.326,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,22,94,Good,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/dair-ai/ml-course-notes,https://github.com/dair-ai/ml-course-notes,1,42,8,1,1,8,4.12,0,0.084,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,10,107,Excellent,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
