prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,input_tokens,output_tokens
"""I don't want generic market research. I want actual numbers, TAM, SAM, SOM, CAGR, competitors, revenue models and future trends.""",claude-opus-4-8,130,20,1,2,18,5.05,0,0.26,False,False,False,False,False,False,False,False,False,32,60
"""Compare my startup idea with every similar company in India and abroad. Tell me what is unique.""",claude-opus-4-8,97,17,1,2,17,4.53,0,0.194,False,False,False,False,False,False,False,False,False,24,35
"""If someone had ₹25 lakh today, how should they build this startup from scratch?""",claude-opus-4-8,81,14,1,1,14,4.5,0,0.312,False,False,False,False,False,True,False,False,False,20,55
"""Design the complete tech stack for this startup as if Google engineers were building it.""",claude-opus-4-8,90,15,1,1,15,4.87,0,0.18,False,False,False,False,False,False,False,False,False,22,32
"""Give me every AI feature that can be added to this product in the next five years.""",claude-opus-4-8,84,17,1,1,17,3.82,0,0.168,False,False,False,False,False,False,False,False,False,21,49
"""Suppose OpenAI built my startup instead of me. What would they do differently?""",claude-opus-4-8,80,13,1,2,13,4.92,0,0.16,False,False,False,False,False,False,False,False,False,20,47
"""Tell me why this startup could fail before even launching.""",claude-opus-4-8,60,10,1,1,10,4.8,0,0.27,False,False,False,False,False,True,False,False,False,15,22
"""Research whether customers actually need this or if I'm solving a fake problem.""",claude-opus-4-8,81,13,1,1,13,5.08,0,0.162,False,False,False,False,False,False,False,False,False,20,40
"""Find industries where AI hasn't disrupted much yet.""",claude-opus-4-8,53,8,1,1,8,5.38,0,0.106,False,False,False,False,False,False,False,False,False,13,53
"""What billion-dollar startups can still be built in India using AI?""",claude-opus-4-8,68,12,1,1,12,4.5,0,0.136,False,False,False,False,False,False,False,False,False,17,47
"""Give me startup ideas that are difficult to copy.""",claude-opus-4-8,51,9,1,1,9,4.44,0,0.102,False,False,False,False,False,False,False,False,False,12,61
"""Research business models that make recurring revenue instead of one-time income.""",claude-opus-4-8,82,12,1,1,12,5.67,0,0.164,False,False,False,False,False,False,False,False,False,20,37
"""I want industries that will grow for the next 20 years.""",claude-opus-4-8,57,11,1,1,11,4.0,0,0.114,False,False,False,False,False,False,False,False,False,14,36
"""How do companies like Airbnb, Uber and Zillow actually became successful? Break everything down.""",claude-opus-4-8,98,14,1,2,14,5.71,0,0.346,False,False,False,False,False,True,False,False,False,24,75
"""Give me hidden problems in the real estate industry that nobody talks about.""",claude-opus-4-8,78,13,1,1,13,4.85,0,0.156,False,False,False,False,False,False,False,False,False,19,43
"""Research the future of interior design and AI.""",claude-opus-4-8,48,8,1,1,8,4.75,0,0.096,False,False,False,False,False,False,False,False,False,12,64
"""What technologies will replace current real estate platforms?""",claude-opus-4-8,63,8,1,1,8,6.62,0,0.126,False,False,False,False,False,False,False,False,False,15,47
"""I want to know if my startup can become global instead of staying India-focused.""",claude-opus-4-8,82,15,1,1,15,4.33,0,0.164,False,False,False,False,False,False,False,False,False,20,40
"""Pretend you're McKinsey. Give me a complete industry report.""",claude-opus-4-8,62,9,1,2,9,5.56,0,0.124,False,False,False,False,False,False,False,False,False,15,32
"""Pretend you're BCG. Find every weakness in my business.""",claude-opus-4-8,57,9,1,2,9,5.0,0,0.114,False,False,False,False,False,False,False,False,False,14,35
"""How would Amazon solve this problem?""",claude-opus-4-8,38,6,1,1,6,5.0,0,0.226,False,False,False,False,False,True,False,False,False,9,41
"""How would Apple design this product?""",claude-opus-4-8,38,6,1,1,6,5.0,0,0.226,False,False,False,False,False,True,False,False,False,9,35
"""Tell me whether an MBA from IIM Ahmedabad is actually worth it compared to staying in tech.""",claude-opus-4-8,93,17,1,1,17,4.35,0,0.186,False,False,False,False,False,False,False,False,False,23,55
"""Research career paths where AI and MBA together have the highest salaries.""",claude-opus-4-8,76,12,1,1,12,5.17,0,0.152,False,False,False,False,False,False,False,False,False,19,43
"""Compare Applied Scientist, ML Engineer, Data Scientist and SDE in terms of future growth.""",claude-opus-4-8,91,14,1,1,13,5.21,0,0.182,False,False,False,False,False,False,False,False,False,22,75
"""What skills will still matter after AI automates programming?""",claude-opus-4-8,63,9,1,1,9,5.78,0,0.126,False,False,False,False,False,False,False,False,False,15,45
"""Give me a roadmap to become an Applied Scientist.""",claude-opus-4-8,51,9,1,1,9,4.44,0,0.102,False,False,False,False,False,False,False,False,False,12,52
"""Research companies that are investing the most in Generative AI.""",claude-opus-4-8,66,10,1,1,10,5.4,0,0.132,False,False,False,False,False,False,False,False,False,16,49
"""Tell me which AI startups are most likely to become the next OpenAI.""",claude-opus-4-8,70,13,1,1,13,4.23,0,0.14,False,False,False,False,False,False,False,False,False,17,45
"""I want papers, research directions and unsolved problems in AI.""",claude-opus-4-8,65,10,1,1,10,5.2,0,0.13,False,False,False,False,False,False,False,False,False,16,53
"""Explain this research paper like I'm a college student but don't skip technical details.""",claude-opus-4-8,90,14,1,1,14,5.29,0,0.33,False,False,False,False,False,True,False,False,False,22,27
"""What projects should I build if I want recruiters to think I'm exceptional?""",claude-opus-4-8,77,13,1,1,12,4.77,0,0.154,False,False,False,False,False,False,False,False,False,19,50
"""Research how founders got into Y Combinator without having funding.""",claude-opus-4-8,69,10,1,1,10,5.7,0,0.288,False,False,False,False,False,True,False,False,False,17,53
"""Give me every possible monetization strategy for this product.""",claude-opus-4-8,64,9,1,1,9,5.89,0,0.128,False,False,False,False,False,False,False,False,False,16,43
"""Find startup incubators in India that actually help early founders.""",claude-opus-4-8,69,10,1,1,10,5.7,0,0.138,False,False,False,False,False,False,False,False,False,17,47
"""Research how companies price SaaS products.""",claude-opus-4-8,45,6,1,1,6,6.17,0,0.24,False,False,False,False,False,True,False,False,False,11,52
"""If I had to pitch this to investors in five minutes, what questions would destroy me?""",claude-opus-4-8,87,16,1,1,15,4.25,0,0.174,False,False,False,False,False,False,False,False,False,21,31
"""Give me a competitive analysis with strengths, weaknesses, opportunities and threats for my startup.""",claude-opus-4-8,102,14,1,1,14,6.0,0,0.204,False,False,False,False,False,False,False,False,False,25,28
"i am studying in aiml 4th year, and i have to give a speech tomorrow to my sub juniors who just joined aiml i.e the 2nd year students",claude-opus-4-8,133,29,1,1,24,3.59,0,0.266,False,False,False,False,False,False,False,False,False,33,116
can i remove or edit my application in cisco code with ciscoo,claude-opus-4-8,61,12,1,1,12,4.17,0,0.122,False,False,False,False,False,False,False,False,False,15,82
"Predicate Argument Structure(PAS,CCG,PSG), Meaning Representation detailed 10 mark answers",claude-opus-4-8,90,12,1,1,12,6.42,1,0.18,False,False,False,False,False,False,False,False,False,22,193
best team names for amazon hackon,claude-opus-4-8,33,6,1,1,6,4.67,0,0.066,False,False,False,False,False,False,False,False,False,8,56
mongodb setup in mac apple m2 pro,claude-opus-4-8,33,7,1,1,7,3.86,0,0.066,False,False,False,False,False,False,False,False,False,8,77
Query all columns for all American cities in the CITY table with populations larger than 100000. The CountryCode for America is USA.,claude-opus-4-8,132,22,1,2,19,4.95,0,0.264,False,False,False,False,False,False,False,False,False,33,1
https://jobs.careers.microsoft.com/global/en/job/1901632/Research-Science:-Internship-opportunities,claude-opus-4-8,99,13,1,1,13,6.46,0,0.348,False,False,False,True,False,False,False,False,False,24,43
"in the video, should i just speak, or can i make editings of the video so that pictures can be added",claude-opus-4-8,100,21,1,1,17,3.71,0,0.2,False,False,False,False,False,False,False,False,False,25,103
"Given a string s, check if it can be constructed by taking a substring of it and appending multiple copies of the substring together.",claude-opus-4-8,133,24,1,1,20,4.5,0,0.266,False,False,False,False,False,False,False,False,False,33,2
can u give me a dataset for sentiment analysis to train a model,claude-opus-4-8,63,13,1,1,12,3.92,0,0.126,False,False,False,False,False,False,False,False,False,15,98
Wt is  the difference between stack and queue with real-life examples and C code.,claude-opus-4-8,81,15,1,1,14,4.33,0,0.162,False,False,False,False,False,False,False,False,False,20,36
give me 10 top rated books in world from different genre,claude-opus-4-8,56,11,1,1,11,4.18,0,0.112,False,False,False,False,False,False,False,False,False,14,127
Second Largest Unique Element c code .,claude-opus-4-8,38,6,1,1,6,5.17,0,0.076,False,False,False,False,False,False,False,False,False,9,1
Which app is best spotify or apple music.,claude-opus-4-8,41,8,1,1,8,4.12,0,0.082,False,False,False,False,False,False,False,False,False,10,103
"Explain binary search with an example, dry run, and time complexity.",claude-opus-4-8,68,11,1,1,11,5.0,0,0.286,False,False,False,False,False,True,False,False,False,17,84
Binary search.,claude-opus-4-8,14,2,1,1,2,6.0,0,0.028,False,False,False,False,False,False,False,False,False,3,47
Give me 20 SQL interview questions with answers suitable for beginners.,claude-opus-4-8,71,11,1,1,11,5.45,0,0.142,False,False,False,False,False,False,False,False,False,17,183
give me medium level questions in python,claude-opus-4-8,40,7,1,1,7,4.86,0,0.08,False,False,False,False,False,False,False,False,False,10,121
Write a LinkedIn post about completing my first coding challenge and what I learned from,claude-opus-4-8,88,15,1,1,15,4.93,0,0.276,False,False,False,False,False,False,True,False,False,22,101
Compare programming languages.,claude-opus-4-8,30,3,1,1,3,9.0,0,0.06,False,False,False,False,False,False,False,False,False,7,107
Merit and demirits of writing my classwork with only black pen instead of blue,claude-opus-4-8,78,14,1,1,13,4.64,0,0.156,False,False,False,False,False,False,False,False,False,19,111
Explain pointers in C with examples .,claude-opus-4-8,37,6,1,1,6,5.0,0,0.224,False,False,False,False,False,True,False,False,False,9,22
My Amazon q isn't working : bash <(curl -fsSL https://desktop-release.q.us-east-1.amazonaws.com/latest/install.sh),claude-opus-4-8,114,20,1,1,19,4.35,1,0.378,False,False,False,True,False,False,False,False,False,28,115
