prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,quality
Help me understand this question. As if I am 15 year old kid,claude-opus-4-8,60,13,1,2,13,3.62,0,0.12,False,False,False,False,False,False,False,False,False,Average
Help me out,claude-opus-4-8,11,3,1,1,3,3.0,0,0.022,False,False,False,False,False,False,False,False,False,Bad
Can't you use my method?,claude-opus-4-8,24,5,1,1,5,3.8,0,0.048,False,False,False,False,False,False,False,False,False,Average
can you go through all my chats>,claude-opus-4-8,32,7,1,1,7,3.57,0,0.064,False,False,False,False,False,False,False,False,False,Average
alright just so you know. i [message truncated in retrieval],claude-opus-4-8,60,10,1,2,10,4.8,1,0.12,False,False,False,False,False,False,False,False,False,Average
This is a random problem I'm trying to solve. Help me fix the code,claude-opus-4-8,66,14,1,2,14,3.71,0,0.132,False,False,False,False,False,False,False,False,False,Good
https://github.com/mem0ai/mem0/issues?q=is%3Aissue%20state%3Aopen%20label%3A%22good%20first%20issue%22,claude-opus-4-8,102,17,1,1,17,4.94,0,0.204,False,False,False,False,False,False,False,False,False,Excellent
Tell me everything I need to know about deep learning please (mainly for interview test purpose for OpenText),claude-opus-4-8,109,18,1,1,17,5.0,1,0.218,False,False,False,False,False,False,False,False,False,Excellent
https://github.com/dair-ai/ml-course-notes,claude-opus-4-8,42,8,1,1,8,4.12,0,0.084,False,False,False,False,False,False,False,False,False,Excellent
I want to prepare specifically for the Visa ML + INTERVIEW + OA + FULL PACKAGE + FULL STACK + SDE and create a single Google Sheet that serves as my complete preparation tracker.,claude-opus-4-8,178,29,1,1,28,4.79,0,0.356,False,False,False,False,False,False,False,False,False,Excellent
please help me fix this Skip to content,claude-opus-4-8,39,8,1,1,8,4.0,0,0.078,False,False,False,False,False,False,False,False,False,Excellent
use the below content and build me a proper flow chart for this project/,claude-opus-4-8,72,14,1,1,14,4.14,0,0.144,False,False,False,False,False,False,False,False,False,Excellent
"something ethnic - indian, greek or latin",claude-opus-4-8,41,6,1,1,6,5.5,0,0.082,False,False,False,False,False,False,False,False,False,Excellent
"Dear students,",claude-opus-4-8,14,2,1,1,2,6.0,0,0.028,False,False,False,False,False,False,False,False,False,Excellent
"Create a comprehensive Google Sheet peer observation checklist for Occupational Therapists to evaluate clinical practice, professionalism, communication, documentation, student interaction, safety, an",claude-opus-4-8,200,22,1,1,22,7.86,0,0.4,False,False,False,False,False,False,False,False,False,Excellent
Prompt:,claude-opus-4-8,7,1,1,1,1,6.0,0,0.014,False,False,False,False,False,False,False,False,False,Excellent
"make a student progress tracker for monitoring the following fields PER DAY - such that, we are able to monitor their weekly performance - (track daily, check performace weekly)",claude-opus-4-8,177,27,1,1,26,5.3,1,0.354,False,False,False,False,False,False,False,False,False,Excellent
"progress dashboard (show progress for each student indiviuually, include graphs/graphical representation/charts)",claude-opus-4-8,112,13,1,1,12,7.46,1,0.224,False,False,False,False,False,False,False,False,False,Excellent
"to be able to store per-student-data per day, and also be able to filter out students by their UID if needed. - this one will store the above mentoined skills - STUDENT PERFORNACNCE BEASED ON SESSION",claude-opus-4-8,199,36,1,2,29,4.39,0,0.398,False,False,False,False,False,False,False,False,False,Excellent
"functional problems, academic issue, academic performace, clinical implications - this sheet will track per student - OCUUPATIONAL T CONCERN AREA",claude-opus-4-8,145,18,1,1,17,6.72,0,0.29,False,False,False,False,False,False,False,False,False,Excellent
give me a workflow for the below project (simiilar to the agentic one),claude-opus-4-8,70,13,1,1,12,4.31,1,0.14,False,False,False,False,False,False,False,False,False,Excellent
helps merchents market in sales,claude-opus-4-8,31,5,1,1,5,5.4,0,0.062,False,False,False,False,False,False,False,False,False,Excellent
track transactions of the customers,claude-opus-4-8,35,5,1,1,5,6.2,0,0.07,False,False,False,False,False,False,False,False,False,Good
track transactions of their own expenses,claude-opus-4-8,40,6,1,1,6,5.83,0,0.08,False,False,False,False,False,False,False,False,False,Good
gowth/progress dashboard,claude-opus-4-8,24,3,1,1,3,7.33,0,0.048,False,False,False,False,False,False,False,False,False,Good
"multi orchestra agents - eliza, transformer, advanced version of transformer",claude-opus-4-8,76,9,1,1,8,7.11,0,0.152,False,False,False,False,False,False,False,False,False,Good
based on computational resources of the merchent they should be able to switch between the models,claude-opus-4-8,97,16,1,1,15,5.12,0,0.194,False,False,False,False,False,False,False,False,False,Excellent
READ THE PREVIOUS CHATS. YOU KNOW WHAT I AM INTO. RIGHT? GREAT.,claude-opus-4-8,63,12,1,4,12,4.0,0,0.126,False,False,False,False,False,False,False,False,False,Excellent
"Okay. I'm a part of some, professor, professor of practice. He's from IIT, he's gonna come to our college today. So, I just wanted to know the area of interest I'm interested in, in case he asks for a",claude-opus-4-8,200,39,1,4,31,3.95,0,0.4,False,False,False,False,False,False,False,False,False,Excellent
Idk. Simple and impressive. (Er is a typo),claude-opus-4-8,42,8,1,3,8,3.88,1,0.084,False,False,False,False,False,False,False,False,False,Excellent
Please look thru previous chats and help me what my area of intrest it,claude-opus-4-8,70,14,1,1,14,4.07,0,0.14,False,False,False,False,False,False,False,False,False,Excellent
BVRIT Hyderabad,claude-opus-4-8,15,2,1,1,2,7.0,0,0.03,False,False,False,False,False,False,False,False,False,Excellent
I AM SO DAMN INDECISIVE!,claude-opus-4-8,24,5,1,1,5,3.8,0,0.048,False,False,False,False,False,False,False,False,False,Excellent
LOOK. I HAVE A LOTS AND LOTS TO STUDY,claude-opus-4-8,37,9,1,2,8,3.11,0,0.074,False,False,False,False,False,False,False,False,False,Excellent
SYSTEM DESIGN 2. OS 3. CN 4. DBMS 5. AI 6. ML 7. DL 8. OOPS 9. JAVA 10. SE 11. DOCKER 12. KUBERNETS,claude-opus-4-8,99,24,1,12,24,2.71,0,0.198,False,False,False,False,False,False,False,False,False,Excellent
PYTHON 2. JAVA 3. VS CODE 4. AI TOOLS 5. FRONTEND - ALL OF IT DEEPLY 6. BACKEND - ALL OF IT DEEPLY 7. THE MIDDLE TOO,claude-opus-4-8,116,25,1,7,21,3.28,0,0.232,False,False,False,False,False,False,False,False,False,Excellent
WORK ON MEDICAL HEALTH CARE SIDE (COMPLETELY NEW [message may have continued/been cut off],claude-opus-4-8,90,15,1,1,15,4.87,2,0.18,False,False,False,False,False,False,False,False,False,Average
i will just get up and read then!,claude-opus-4-8,33,8,1,1,8,3.12,0,0.066,False,False,False,False,False,False,False,False,False,Good
ugh idk.,claude-opus-4-8,8,2,1,1,2,3.0,0,0.016,False,False,False,False,False,False,False,False,False,Good
okie,claude-opus-4-8,4,1,1,1,1,4.0,0,0.008,False,False,False,False,False,False,False,False,False,Average
"A clean, modern editorial illustration in isometric style showing a medical AI diagnostic pipeline as a visual scene, not a flowchart. On the left, a CT scan of a patient with a highlighted region of",claude-opus-4-8,199,35,1,2,28,4.6,0,0.398,False,False,False,False,False,False,False,False,False,Excellent
What could be the word,claude-opus-4-8,22,5,1,1,5,3.6,0,0.044,False,False,False,False,False,False,False,False,False,Average
this is the idea for the project i am planning to work on. please help me create workflows for better understanding. i am a visual learner and understander. so take the above content and help me fit t,claude-opus-4-8,200,38,1,4,30,4.21,0,0.4,False,False,False,False,False,False,False,False,False,Good
please help me fix the formulae in this document!,claude-opus-4-8,49,9,1,1,9,4.44,0,0.098,False,False,False,False,False,False,False,False,False,Average
Help me solve this,claude-opus-4-8,18,4,1,1,4,3.75,0,0.036,False,False,False,False,False,False,False,False,False,Average
..,claude-opus-4-8,2,0,1,1,0,0.0,0,0.004,False,False,False,False,False,False,False,False,False,Average
Give me the answer for above puzzle,claude-opus-4-8,35,7,1,1,7,4.14,0,0.07,False,False,False,False,False,False,False,False,False,Average
It's wrong,claude-opus-4-8,10,2,1,1,2,4.5,0,0.02,False,False,False,False,False,False,False,False,False,Good
Please help me fix this,claude-opus-4-8,23,5,1,1,5,3.8,0,0.046,False,False,False,False,False,False,False,False,False,Average
Row and col should have unique numbers and should satisfy the hints,claude-opus-4-8,67,12,1,1,10,4.67,0,0.134,False,False,False,False,False,False,False,False,False,Average
please give me the entire code for this,claude-opus-4-8,39,8,1,1,8,4.0,0,0.078,False,False,False,False,False,False,False,False,False,Average
note: this is for overleaf. work accordingly,claude-opus-4-8,44,7,1,2,7,5.14,0,0.088,False,False,False,False,False,False,False,False,False,Good
Where am I wrong,claude-opus-4-8,16,4,1,1,4,3.25,0,0.032,False,False,False,False,False,False,False,False,False,Average
Which numbers should I change then,claude-opus-4-8,34,6,1,1,6,4.83,0,0.068,False,False,False,False,False,False,False,False,False,Average
I have UBS coming to the campus with 2 rounds Culture aptitude test and cognitive ability test (AON) give me all the questions and topics be it coding or aptitude accordingly,claude-opus-4-8,174,31,1,1,27,4.58,1,0.348,False,False,False,False,False,False,False,False,False,Excellent
please help me think of a java,claude-opus-4-8,30,7,1,1,7,3.43,0,0.06,False,False,False,False,False,False,False,False,False,Excellent
"\item Built a full-stack task management application with a \textbf{Java Spring Boot} backend, implementing \textbf{JWT-based authentication} and role-based access control.",claude-opus-4-8,172,25,1,1,22,5.64,1,0.344,False,False,False,False,False,False,False,False,False,Average
give a fun name to this project,claude-opus-4-8,31,7,1,1,7,3.57,0,0.062,False,False,False,False,False,False,False,False,False,Average
"please fix this,the aboveone. make it look nice",claude-opus-4-8,47,9,1,2,9,4.22,0,0.094,False,False,False,False,False,False,False,False,False,Average
PLEASE FIX THIS,claude-opus-4-8,15,3,1,1,3,4.33,0,0.03,False,False,False,False,False,False,False,False,False,Average
"KEEP EVERYTHING AS IT IS. BUT, CHANGE THE FONT INTO A SINGLE FONT - TIMES ROMAN. JUST THE FONT, NOTHING ELSE.",claude-opus-4-8,109,20,1,3,17,4.15,0,0.218,False,False,False,False,False,False,False,False,False,Good
and only give me the lines for the gothub link,claude-opus-4-8,46,10,1,1,9,3.7,0,0.092,False,False,False,False,False,False,False,False,False,Excellent
for each project!,claude-opus-4-8,17,3,1,1,3,4.67,0,0.034,False,False,False,False,False,False,False,False,False,Average
bro literally no change bro.,claude-opus-4-8,28,5,1,1,4,4.6,0,0.056,False,False,False,False,False,False,False,False,False,Average
UBS IS COMING.,claude-opus-4-8,14,3,1,1,3,3.67,0,0.028,False,False,False,False,False,False,False,False,False,Excellent
"USE THIS EXACT SAME TEMPLATE. BUT, USE THE EXACT SAME CONTENT FROM THE SECOND (SATHVIKA)",claude-opus-4-8,88,15,1,2,11,4.67,1,0.176,False,False,False,False,False,False,False,False,False,Average
please give me a prompt to update my linkdrin bannrer according to my data (get it from prev chats. i am usinfg a red marron bg theme),claude-opus-4-8,134,27,1,2,24,3.89,1,0.368,False,False,False,False,False,False,False,False,True,Excellent
what is llm?,ChatGPT GPT-5.5,12,3,1,1,3,3.0,0,0.024,False,False,False,False,False,False,False,False,False,Good
What does AI stand for?,ChatGPT GPT-5.5,23,5,1,1,5,3.6,0,0.046,False,False,False,False,False,False,False,False,False,Good
How do you make coffee?,ChatGPT GPT-5.5,23,5,1,1,5,3.6,0,0.196,False,False,False,False,False,True,False,False,False,Good
What is 2+2?,ChatGPT GPT-5.5,12,4,1,1,3,2.0,0,0.174,False,False,False,True,False,False,False,False,False,Good
Who invented the internet?,ChatGPT GPT-5.5,26,4,1,1,4,5.5,0,0.052,False,False,False,False,False,False,False,False,False,Good
When was Python created?,ChatGPT GPT-5.5,24,4,1,1,4,5.0,0,0.048,False,False,False,False,False,False,False,False,False,Good
What is machine learning?,ChatGPT GPT-5.5,25,4,1,1,4,5.25,0,0.05,False,False,False,False,False,False,False,False,False,Good
How tall is Mount Everest?,ChatGPT GPT-5.5,26,5,1,1,5,4.2,0,0.202,False,False,False,False,False,True,False,False,False,Good
What is the capital of France?,ChatGPT GPT-5.5,30,6,1,1,6,4.0,0,0.06,False,False,False,False,False,False,False,False,False,Good
Can you count to 10?,ChatGPT GPT-5.5,20,5,1,1,5,3.0,0,0.04,False,False,False,False,False,False,False,False,False,Good
